transaction_id,timestamp,customer_id,customer_home_country,card_last4,amount,currency,merchant_category,merchant_country,channel,device_id,ip_country,account_age_days,customer_avg_amount_30d,customer_txn_count_1h,is_fraud
TXN20030419,2026-04-21T09:27:20,CUST101867,RU,4204,2518.4,RUB,online_marketplace,RU,POS,DEV-92665798,,1685,2518.4,0,0
TXN20030420,2026-04-30T14:11:16,CUST101867,RU,1547,2890.2,RUB,fuel,RU,POS,DEV-92665798,,1694,2518.4,0,0
TXN20030421,2026-05-05T13:47:00,CUST101867,RU,6796,1370.79,RUB,utility_payment,RU,POS,DEV-12041968,,1699,2704.3,0,0
TXN20030422,2026-05-12T13:16:52,CUST101867,RU,1703,2603.59,RUB,fuel,RU,mobile_app,DEV-12041968,RU,1706,2259.79,0,0
TXN20030423,2026-05-14T11:14:43,CUST101867,RU,8180,1798.47,RUB,online_marketplace,RU,POS,DEV-65390138,,1708,2345.74,0,0
TXN20030424,2026-05-31T13:04:13,CUST101867,RU,8964,3488.77,RUB,fuel,RU,online,DEV-65390138,RU,1725,1924.28,0,0
TXN20030425,2026-06-30T14:52:54,CUST101867,RU,4187,1249.14,RUB,fuel,RU,POS,DEV-12041968,,1755,1249.14,0,0
TXN20030426,2026-07-12T11:13:28,CUST101867,RU,1132,5843.19,RUB,utility_payment,RU,POS,DEV-65390138,,1767,1249.14,0,0
TXN20030427,2026-08-13T11:23:49,CUST101867,RU,3312,762.1,RUB,utility_payment,RU,mobile_app,DEV-12041968,RU,1799,762.1,0,0
TXN20030428,2026-08-28T13:34:11,CUST101867,RU,1715,3248.03,RUB,online_marketplace,RU,POS,DEV-12041968,,1814,762.1,0,0
TXN20030429,2025-11-07T15:09:43,CUST101868,RU,7893,1419.14,RUB,travel,RU,POS,DEV-82184610,,2582,1419.14,0,0
TXN20030430,2026-01-01T17:02:18,CUST101868,RU,5765,5243.24,RUB,transport,RU,POS,DEV-19355796,,2637,5243.24,0,0
TXN20030431,2026-01-04T14:47:37,CUST101868,RU,2118,1216.06,RUB,travel,RU,POS,DEV-82184610,,2640,5243.24,0,0
TXN20030432,2026-01-28T16:43:57,CUST101868,RU,6520,5442.4,RUB,transport,RU,mobile_app,DEV-19355796,RU,2664,3229.65,0,0
TXN20030433,2026-02-08T14:26:46,CUST101868,RU,5526,2192.71,RUB,transport,RU,mobile_app,DEV-82184610,RU,2675,5442.4,0,0
TXN20030434,2026-03-24T13:03:08,CUST101868,RU,9107,2338.61,RUB,travel,RU,mobile_app,DEV-19355796,RU,2719,2338.61,0,0
TXN20030435,2026-04-08T20:23:36,CUST101868,RU,2358,2488.59,RUB,transport,RU,POS,DEV-19355796,,2734,2338.61,0,0
TXN20030436,2026-04-21T20:24:27,CUST101868,RU,4968,1286.18,RUB,Transport,RU,online,DEV-82184610,RU,2747,2413.6,0,0
TXN20030437,2026-05-05T17:04:35,CUST101868,RU,1798,301429.85,RUB,transport,RU,POS,DEV-19355796,,2761,1887.38,0,0
TXN20030438,2026-05-29T13:03:50,CUST101868,RU,6329,2730.59,RUB,atm_withdrawal,RU,ATM,DEV-82184610,,2785,3014.3,0,0
TXN20030439,2026-06-05T15:51:35,CUST101868,RU,9903,3875.33,RUB,atm_withdrawal,RU,POS,DEV-82184610,,2792,2730.59,0,0
TXN20030440,2026-06-17T18:59:02,CUST101868,RU,6675,2551.57,RUB,atm_withdrawal,RU,online,DEV-19355796,RU,2804,3302.96,0,0
TXN20030441,2026-07-03T19:21:43,CUST101868,RU,9213,2595.56,RUB,travel,RU,POS,DEV-19355796,,2820,3213.45,0,0
TXN20030442,2026-08-02T14:42:26,CUST101868,RU,2446,1015.29,RUB,atm_withdrawal,RU,POS,DEV-82184610,,2850,2595.56,0,0
TXN20030443,2026-08-08T13:41:28,CUST101868,RU,3401,1673.39,RUB,atm_withdrawal,RU,online,DEV-19355796,RU,2856,1015.29,0,0
TXN20030444,2025-09-09T14:20:00,CUST101869,RU,6059,2417.91,RUB,utility_payment,RU,online,DEV-26821858,RU,3301,2417.91,0,0
TXN20030445,2025-10-03T15:44:19,CUST101869,RU,2053,2405.3,RUB,clothing,RU,online,DEV-13479664,RU,3325,2417.91,0,0
TXN20030446,2026-01-06T17:26:27,CUST101869,RU,4219,2583.51,RUB,utility_payment,RU,online,DEV-80787432,RU,3420,2583.51,0,0
TXN20030447,2026-01-14T13:02:52,CUST101869,RU,7743,4898.9,RUB,clothing,RU,mobile_app,DEV-80787432,RU,3428,2583.51,0,0
TXN20030448,2026-03-21T17:59:33,CUST101869,RU,1595,2488.06,RUB,entertainment,RU,online,DEV-13479664,RU,3494,2488.06,0,0
TXN20030449,2026-04-04T11:56:24,CUST101869,RU,7428,5537.96,RUB, ENTERTAINMENT ,RU,POS,DEV-80787432,,3508,2488.06,0,0
TXN20030450,2025-10-14T14:41:18,CUST101870,RU,6248,"2 442,40",USD,crypto_exchange,AM,mobile_app,DEV-61691454,RU,3402,2442.4,0,0
TXN20030451,2025-10-31T14:04:09,CUST101870,RU,9091,5691.15,RUB,crypto_exchange,RU,POS,DEV-83278069,,3419,2442.4,0,0
TXN20030452,2026-01-20T12:33:08,CUST101870,RU,4445,2510.34,RUB,,RU,POS,DEV-83278069,,3500,2510.34,0,0
TXN20030453,2026-03-25T14:00:12,CUST101870,RU,6735,6590.27,RUB,jewelry,RU,online,DEV-83278069,RU,3564,6590.27,0,0
TXN20030454,2026-04-19T11:09:24,CUST101870,RU,5844,7204.7,RUB,gambling,RU,online,DEV-84629047,RU,3589,6590.27,0,0
TXN20030455,2026-04-23T17:15:58,CUST101870,RU,9430,1565.94,RUB,jewelry,RU,POS,DEV-61691454,,3593,6897.48,0,0
TXN20030456,2026-05-02T15:03:06,CUST101870,RU,4210,2101.74,RUB,transport,RU,mobile_app,DEV-84629047,RU,3602,4385.32,0,0
TXN20030457,2026-05-31T12:18:52,CUST101870,RU,9040,1109.53,RUB,gambling,RU,mobile_app,DEV-84629047,RU,3631,2101.74,0,0
TXN20030458,2026-06-04T11:29:07,CUST101870,RU,6327,6914.51,RUB,clothing,RU,online,DEV-83278069,RU,3635,1109.53,0,0
TXN20030459,2026-06-20T16:11:46,CUST101870,RU,7047,2787.93,RUB,entertainment,RU,online,DEV-61691454,RU,3651,4012.02,0,0
TXN20030460,2026-07-26T16:56:08,CUST101870,RU,1961,7522.58,RUB,gambling,RU,POS,DEV-84629047,,3687,7522.58,0,0
TXN20030461,2025-09-09T15:19:35,CUST101871,RU,6107,1491.48,RUB,transport,RU,POS,DEV-21937261,,1764,1491.48,0,0
TXN20030462,2025-11-02T11:23:06,CUST101871,RU,5265,363.47,RUB,atm_withdrawal,RU,POS,DEV-22610641,,1818,363.47,0,0
TXN20030463,2025-11-06T13:53:31,CUST101871,RU,7494,780.43,RUB,atm_withdrawal,RU,POS,DEV-21937261,,1822,363.47,0,0
TXN20030464,28.01.2026 18:08,CUST101871,RU,5198,378111.81,RUB,jewelry,RU,mobile_app,DEV-31283458,RU,1905,3781.12,0,0
TXN20030465,2026-01-30T13:05:57,CUST101871,RU,2949,2077.73,RUB,transport,RU,POS,DEV-21937261,,1907,3781.12,0,0
TXN20030466,2026-02-12T16:08:07,CUST101871,RU,5163,2338.38,RUB,jewelry,RU,POS,DEV-21937261,,1920,2929.42,0,0
TXN20030467,2026-03-21T15:40:39,CUST101871,RU,5242,722.57,RUB,atm_withdrawal,RU,POS,DEV-21937261,,1957,722.57,0,0
TXN20030468,2026-04-10T15:03:26,CUST101871,RU,4230,854.24,RUB,jewelry,RU,POS,DEV-21937261,,1977,722.57,0,0
TXN20030469,2026-05-27T15:36:13,CUST101871,RU,4270,1635.53,RUB,atm_withdrawal,RU,mobile_app,DEV-31283458,RU,2024,1635.53,0,0
TXN20030470,2026-06-07T17:03:34,CUST101871,RU,1033,758.75,RUB,atm_withdrawal,RU,POS,DEV-22610641,,2035,1635.53,0,0
TXN20030471,2026-06-09T14:03:15,CUST101871,RU,1502,"2 021,17",RUB,jewelry,RU,online,DEV-21937261,RU,2037,1197.14,0,0
TXN20030472,2026-07-01T13:05:41,CUST101871,RU,2196,1326.33,RUB,jewelry,RU,mobile_app,DEV-22610641,RU,2059,1389.96,0,0
TXN20030473,2026-08-17T15:13:06,CUST101871,RU,6818,788.18,RUB,atm_withdrawal,RU,mobile_app,DEV-31283458,RU,2106,788.18,0,0
TXN20030474,2025-09-30T15:41:46,CUST101872,US,2336,1483.98,RUB,gambling,US,POS,DEV-56802731,,3078,1483.98,0,0
TXN20030475,2025-10-09T18:17:21,CUST101872,US,6058,899.18,RUB,jewelry,US,mobile_app,DEV-56802731,US,3087,1483.98,0,0
TXN20030476,2025-10-21T13:38:41,CUST101872,US,7759,892.09,RUB,fuel,US,mobile_app,DEV-93737820,US,3099,1191.58,0,0
TXN20030477,2025-11-06T12:44:02,CUST101872,US,3611,1600.19,RUB,clothing,US,POS,DEV-56802731,,3115,895.63,0,0
TXN20030478,2025-11-21T14:56:12,CUST101872,US,9121,2764.86,RUB,gambling,US,POS,DEV-90235263,,3130,1600.19,0,0
TXN20030479,2025-11-24T18:07:35,CUST101872,US,1610,736.35,RUB,gambling,US,POS,DEV-93737820,,3133,2182.53,0,0
TXN20030480,2025-12-12T16:20:52,CUST101872,US,6028,433.64,RUB,online_marketplace,US,POS,DEV-93737820,,3151,1750.61,0,0
TXN20030481,,CUST101872,US,1762,1204.11,RUB,clothing,US,online,DEV-56802731,US,3191,1204.11,0,0
TXN20030482,2026-02-26T14:06:51,CUST101872,US,1312,330.37,RUB,online_marketplace,US,POS,DEV-93737820,,3227,330.37,0,0
TXN20030483,2026-04-21T18:10:40,CUST101872,US,8587,"434,84",RUB,gambling,US,mobile_app,DEV-93737820,US,3281,434.84,0,0
TXN20030484,08.06.2026 15:56,CUST101872,US,1416,1001.5,RUB,online_marketplace,US,mobile_app,DEV-56802731,US,3329,1001.5,0,0
TXN20030485,2026-08-13T15:45:11,CUST101872,US,6078,468.74,RUB,fuel,US,POS,DEV-93737820,,3395,468.74,0,0
TXN20030486,2026-08-17T15:26:01,CUST101872,US,9933,1101.17,RUB,clothing,US,POS,DEV-56802731,,3399,468.74,0,0
TXN20030487,2025-09-11T11:04:11,CUST101873,US,7227,28984.03,RUB,atm_withdrawal,US,mobile_app,DEV-25470788,US,2596,28984.03,0,0
TXN20030488,2025-10-14T12:35:00,CUST101873,US,5203,56818.96,RUB,pharmacy,US,online,DEV-25470788,US,2629,56818.96,0,0
TXN20030489,2025-10-31T14:18:24,CUST101873,US,3164,27880.96,RUB,jewelry,US,mobile_app,DEV-25470788,US,2646,56818.96,0,0
TXN20030490,2025-11-22T14:35:43,CUST101873,US,3238,46109.45,RUB,gambling,US,POS,DEV-25470788,,2668,27880.96,0,0
TXN20030491,2025-11-25T14:31:08,CUST101873,US,9806,39969.9,RUB,atm_withdrawal,US,POS,DEV-25470788,,2671,36995.2,0,0
TXN20030492,07.12.2025 12:44,CUST101873,US,9265,26866.72,RUB,pharmacy,US,online,DEV-25470788,US,2683,43039.68,0,0
TXN20030493,2026-02-06T10:58:57,CUST101873,US,4734,30837.32,USD,atm_withdrawal,KZ,online,DEV-25470788,KZ,2744,30837.32,0,0
TXN20030494,2026-02-15T16:49:24,CUST101873,US,1950,39041.79,RUB,gambling,US,mobile_app,DEV-25470788,US,2753,30837.32,0,0
TXN20030495,2026-05-07T13:22:16,CUST101873,US,8911,11190.92,RUB,atm_withdrawal,US,POS,DEV-25470788,,2834,11190.92,0,0
TXN20030496,2026-05-17T11:47:38,CUST101873,US,9441,79930.97,RUB,utility_payment,US,POS,DEV-25470788,,2844,11190.92,0,0
TXN20030497,2026-06-06T08:02:56,CUST101873,US,4122,24917.64,RUB,atm_withdrawal,US,POS,DEV-25470788,,2864,45560.94,0,0
TXN20030498,2026-06-18T11:57:58,CUST101873,US,1685,31434.56,RUB,jewelry,US,mobile_app,DEV-25470788,US,2876,24917.64,0,0
TXN20030499,2026-06-23T11:12:18,CUST101873,US,6941,28658.16,RUB,utility_payment,US,POS,DEV-25470788,,2881,28176.1,0,0
TXN20030500,2026-07-13T13:53:59,CUST101873,US,2146,21130.47,RUB,atm_withdrawal,US,ATM,DEV-25470788,,2901,30046.36,0,0
TXN20030501,2026-08-02T15:21:23,CUST101873,US,5567,17916.07,RUB,utility_payment,US,mobile_app,DEV-25470788,US,2921,21130.47,0,0
TXN20030502,2026-08-19T11:59:57,CUST101873,US,2225,13730.1,RUB,utility_payment,US,online,DEV-25470788,US,2938,17916.07,0,0
TXN20030503,2025-11-12T14:54:20,CUST101874,BY,6765,646.66,RUB,atm_withdrawal,BY,POS,DEV-90707284,,932,646.66,0,0
TXN20030504,2025-11-13T14:48:19,CUST101874,BY,1580,1320.16,RUB,jewelry,BY,online,DEV-90707284,BY,933,646.66,0,0
TXN20030505,2025-12-09T12:46:25,CUST101874,BY,6230,792.28,RUB,jewelry,BY,mobile_app,DEV-98918806,BY,959,983.41,0,0
TXN20030506,2025-12-16T16:47:18,CUST101874,BY,6447,1277.84,RUB,electronics,BY,POS,DEV-90707284,,966,792.28,0,0
TXN20030507,2026-02-05T11:38:02,CUST101874,BY,5348,1190.52,RUB,atm_withdrawal,BY,online,,BY,1017,1190.52,0,0
TXN20030508,2026-04-12T13:19:25,CUST101874,BY,6080,774.49,RUB,atm_withdrawal,BY,POS,DEV-98918806,,1083,774.49,0,0
TXN20030509,2026-06-26T15:21:04,CUST101874,BY,9202,451.9,RUB,electronics,BY,POS,DEV-98918806,,1158,451.9,0,0
TXN20030510,2026-07-03T17:46:37,CUST101874,BY,4720,790.92,RUB,jewelry,BY,POS,DEV-90707284,,1165,451.9,0,0
TXN20030511,2026-07-31T17:02:23,CUST101874,BY,9296,1338.87,RUB,atm_withdrawal,BY,mobile_app,DEV-98918806,BY,1193,790.92,0,0
TXN20030512,2026-08-15T15:40:34,CUST101874,BY,7135,814.18,RUB,atm_withdrawal,BY,mobile_app,DEV-90707284,BY,1208,1338.87,0,0
TXN20030513,2026-08-17T17:57:22,CUST101874,BY,9464,1062.48,RUB,electronics,BY,POS,DEV-90707284,,1210,1076.52,0,0
TXN20030514,2026-08-23T14:40:37,CUST101874,BY,7536,1596.88,RUB,electronics,BY,online,DEV-90707284,BY,1216,1071.84,0,0
TXN20030515,2025-10-30T05:55:38,CUST101875,RU,7208,8514.16,RUB,fuel,RU,POS,DEV-27648679,,2991,8514.16,0,0
TXN20030516,2025-11-01T06:14:35,CUST101875,RU,7752,3668.92,RUB,p2p_transfer,RU,POS,DEV-27648679,,2993,8514.16,0,0
TXN20030517,2025-11-18T18:42:40,CUST101875,RU,2517,1759.97,RUB,fuel,RU,mobile_app,DEV-52999183,RU,3010,6091.54,0,0
TXN20030518,2025-12-06T06:53:38,CUST101875,RU,3076,1956.62,RUB,travel,RU,online,DEV-89274678,RU,3028,1759.97,0,0
TXN20030519,2025-12-19T12:10:50,CUST101875,RU,1408,3139.97,RUB,fuel,RU,online,DEV-89274678,RU,3041,1956.62,0,0
TXN20030520,2026-02-16T08:09:59,CUST101875,RU,1699,1289.32,USD,p2p_transfer,BY,ATM,DEV-27648679,,3100,1289.32,0,0
TXN20030521,2026-03-10T09:36:52,CUST101875,RU,4043,3067.36,RUB,p2p_transfer,RU,POS,DEV-89274678,,3122,1289.32,0,0
TXN20030522,2026-03-30T07:33:51,CUST101875,RU,6900,1037.98,RUB,crypto_exchange,RU,POS,DEV-89274678,,3142,3067.36,0,0
TXN20030523,2026-05-18T11:25:05,CUST101875,RU,8772,"689,17",RUB,utility_payment,RU,mobile_app,DEV-27648679,RU,3191,689.17,0,0
TXN20030524,2026-05-27T10:00:52,CUST101875,RU,3255,1917.26,RUB,travel,RU,POS,DEV-27648679,,3200,689.17,0,0
TXN20030525,2026-07-16T09:57:26,CUST101875,RU,5619,1318.88,RUB,p2p_transfer,RU,mobile_app,DEV-27648679,RU,3250,1318.88,0,0
TXN20030526,2026-07-18T16:20:13,CUST101875,RU,9220,4573.04,RUB,travel,RU,online,DEV-89274678,RU,3252,1318.88,0,0
TXN20030527,2026-08-04T07:36:49,CUST101875,RU,5658,1692.62,RUB,travel,RU,online,DEV-89274678,RU,3269,2945.96,0,0
TXN20030528,2025-09-19T23:37:28,CUST101876,RU,1085,207.48,RUB,utility_payment,RU,mobile_app,DEV-18947969,RU,1410,207.48,0,0
TXN20030529,2025-11-22T04:34:58,CUST101876,RU,9236,214.26,RUB,p2p_transfer,RU,online,DEV-70538660,RU,1474,214.26,0,0
TXN20030530,2025-12-28T20:28:31,CUST101876,RU,8588,154.77,RUB,fuel,RU,POS,DEV-70538660,,1510,154.77,0,0
TXN20030531,2026-01-29T02:08:46,CUST101876,RU,6224,1075.23,RUB,fuel,RU,online,DEV-70538660,RU,1542,1075.23,0,0
TXN20030532,2026-02-03T23:40:59,CUST101876,RU,4970,195.24,RUB,utility_payment,RU,mobile_app,DEV-18947969,RU,1547,1075.23,0,0
TXN20030533,2026-02-21T20:59:37,CUST101876,RU,2675,1191.19,RUB,crypto_exchange,RU,online,DEV-18947969,RU,1565,635.24,0,0
TXN20030534,2026-04-04T23:27:03,CUST101876,RU,9823,781.08,RUB,p2p_transfer,RU,POS,DEV-18947969,,1607,781.08,0,0
TXN20030535,2026-05-01T00:40:29,CUST101876,RU,7629,443.62,RUB,clothing,RU,online,DEV-70538660,RU,1634,781.08,0,0
TXN20030536,2026-05-19T01:20:27,CUST101876,RU,7169,438.28,RUB,clothing,RU,online,DEV-70538660,RU,1652,443.62,0,0
TXN20030537,2026-06-13T00:07:34,CUST101876,RU,6670,623.0,RUB,clothing,RU,mobile_app,DEV-18947969,RU,1677,438.28,0,0
TXN20030538,2026-07-25T22:56:41,CUST101876,RU,9525,1143.73,RUB,p2p_transfer,RU,POS,DEV-70538660,,1719,1143.73,0,0
TXN20030539,2026-08-27T01:26:00,CUST101876,RU,6199,265.76,RUB,crypto_exchange,RU,POS,DEV-18947969,,1752,265.76,0,0
TXN20030540,2025-09-11T21:38:29,CUST101877,RU,6355,3982.48,RUB,,RU,POS,DEV-40447827,,2365,3982.48,0,0
TXN20030541,2025-10-17T21:38:39,CUST101877,RU,6333,2286.0,RUB,fuel,RU,online,DEV-40447827,RU,2401,2286.0,0,0
TXN20030542,2025-11-10T20:19:13,CUST101877,RU,2498,2408.4,RUB,crypto_exchange,RU,online,DEV-40447827,RU,2425,2286.0,0,0
TXN20030543,2026-01-29T19:13:51,CUST101877,RU,9034,2762.62,RUB,fuel,RU,online,DEV-40447827,RU,2505,2762.62,0,0
TXN20030544,2026-02-19T17:38:11,CUST101877,RU,4694,3173.12,RUB,utility_payment,RU,POS,DEV-40447827,,2526,2762.62,0,0
TXN20030545,2026-02-20T20:08:54,CUST101877,RU,1193,2024.06,RUB,crypto_exchange,RU,online,DEV-40447827,RU,2527,2967.87,0,0
TXN20030546,2026-05-15T21:17:53,CUST101877,RU,3944,2061.33,RUB,fuel,RU,mobile_app,DEV-40447827,RU,2611,2061.33,0,0
TXN20030547,2026-06-15T22:21:24,CUST101877,RU,2281,2396.8,RUB,,RU,online,DEV-40447827,RU,2642,2396.8,0,0
TXN20030548,2026-07-17T19:39:49,CUST101877,RU,3197,2733.34,USD,utility_payment,TR,online,DEV-40447827,RU,2674,2733.34,0,0
TXN20030549,2026-07-28T21:21:09,CUST101877,RU,1582,472.74,RUB,transport,RU,online,DEV-40447827,RU,2685,2733.34,0,0
TXN20030550,2025-10-05T15:44:56,CUST101878,RU,7965,797.2,RUB,subscription,RU,POS,DEV-99991913,,2711,797.2,0,0
TXN20030551,2025-10-29T18:55:42,CUST101878,RU,1720,361.99,RUB,gambling,RU,POS,DEV-99991913,,2735,797.2,0,0
TXN20030552,2025-12-01T18:22:18,CUST101878,RU,2250,1392.55,RUB,jewelry,RU,mobile_app,,RU,2768,1392.55,0,0
TXN20030553,2026-01-12T18:09:59,CUST101878,RU,4101,1949.78,RUB,subscription,RU,ATM,DEV-99991913,,2810,1949.78,0,0
TXN20030554,2026-02-28T15:47:56,CUST101878,RU,4462,380.83,USD,subscription,AM,POS,DEV-99991913,,2857,380.83,0,0
TXN20030555,2026-04-28T14:07:58,CUST101878,RU,6637,1708.25,RUB,jewelry,RU,online,DEV-99991913,RU,2916,1708.25,0,0
TXN20030556,2026-05-05T15:05:12,CUST101878,RU,7563,1454.69,USD,subscription,GB,online,DEV-99991913,RU,2923,1708.25,0,0
TXN20030557,2026-05-08T17:10:38,CUST101878,,1614,538.59,RUB,subscription,RU,online,DEV-99991913,RU,2926,1581.47,0,0
TXN20030558,2026-05-31T15:13:54,CUST101878,RU,8482,927.98,RUB,gambling,RU,mobile_app,DEV-99991913,RU,2949,996.64,0,0
TXN20030559,2026-06-16T15:20:29,CUST101878,,2432,561.76,RUB,subscription,RU,POS,,,2965,927.98,0,0
TXN20030560,2026-09-02T16:19:59,CUST101878,RU,8066,1549.52,RUB,subscription,RU,online,DEV-99991913,RU,3043,1549.52,0,0
TXN20030561,2026-01-14T19:51:11,CUST101879,RU,2540,1272.42,RUB,travel,RU,online,DEV-80609910,RU,3586,1272.42,0,0
TXN20030562,2026-04-05T22:31:15,CUST101879,RU,2060,255.41,RUB,atm_withdrawal,RU,POS,DEV-56761894,,3667,255.41,0,0
TXN20030563,2026-04-21T18:32:08,CUST101879,RU,2852,782.13,RUB,travel,RU,POS,DEV-56761894,,3683,255.41,0,0
TXN20030564,2026-04-21T19:10:50,CUST101879,RU,7825,853.36,RUB,fuel,RU,mobile_app,DEV-80609910,RU,3683,518.77,1,0
TXN20030565,2026-07-07T19:46:45,CUST101879,RU,4736,1026.92,RUB,fuel,RU,POS,DEV-80609910,,3760,1026.92,0,0
TXN20030566,2026-07-14T00:01:55,CUST101879,RU,3456,7206.4,USD,electronics,AM,online,DEV-15297813,RU,3767,1026.92,0,0
TXN20030567,2026-07-14T00:09:06,CUST101879,RU,6376,12684.33,USD,travel,AM,online,DEV-15297813,RU,3767,4116.66,1,1
TXN20030568,2026-07-14T00:16:19,CUST101879,RU,9242,7.98,USD,electronics,AM,online,DEV-15297813,RU,3767,6972.55,2,1
TXN20030569,2026-07-14T00:20:21,CUST101879,RU,8164,34.18,USD,online_marketplace,AM,online,DEV-15297813,RU,3767,5231.41,3,1
TXN20030570,2026-07-14T00:25:52,CUST101879,RU,8072,28.92,USD,gambling,AM,online,DEV-15297813,RU,3767,4191.96,4,1
TXN20030571,2026-07-14T00:29:50,CUST101879,RU,7867,4.21,USD,travel,AM,online,DEV-15297813,RU,3767,3498.12,5,1
TXN20030572,2026-07-14T00:31:08,CUST101879,RU,5113,38.02,USD,electronics,AM,online,DEV-15297813,RU,3767,2998.99,6,1
TXN20030573,2026-07-14T00:38:56,CUST101879,RU,9003,5.89,USD,online_marketplace,AM,online,DEV-15297813,RU,3767,2628.87,7,1
TXN20030574,2026-07-14T00:43:41,CUST101879,RU,8533,15.5,USD,crypto_exchange,AM,online,DEV-15297813,RU,3767,2337.43,8,1
TXN20030575,2025-09-04T11:34:39,CUST101880,RU,4305,9626.3,RUB,transport,RU,mobile_app,DEV-52113111,RU,3470,9626.3,0,0
TXN20030576,2025-09-24T08:55:09,CUST101880,RU,8780,9714.38,RUB,online_marketplace,RU,POS,DEV-71870718,,3490,9626.3,0,0
TXN20030577,2025-10-01T10:47:24,CUST101880,RU,6344,6299.32,RUB,utility_payment,RU,online,DEV-52113111,RU,3497,9670.34,0,0
TXN20030578,2025-10-02T08:09:54,CUST101880,RU,7040,6919.38,USD,utility_payment,BY,mobile_app,DEV-52113111,RU,3498,8546.67,0,0
TXN20030579,2025-10-20T06:12:48,CUST101880,RU,3663,5524.42,RUB,online_marketplace,RU,POS,DEV-52113111,,3516,7644.36,0,0
TXN20030580,2025-11-27T06:25:50,CUST101880,RU,4133,8034.62,RUB,online_marketplace,RU,POS,DEV-71870718,,3554,8034.62,0,0
TXN20030581,2025-11-29T03:14:10,CUST101880,RU,4166,1793.84,RUB,utility_payment,RU,mobile_app,DEV-52113111,RU,3556,8034.62,0,0
TXN20030582,2025-12-15T08:52:08,CUST101880,RU,6760,12757.71,RUB,online_marketplace,RU,POS,DEV-71870718,,3572,4914.23,0,0
TXN20030583,2025-12-21T06:57:28,CUST101880,RU,5076,3986.57,RUB,online_marketplace,RU,POS,DEV-71870718,,3578,7528.72,0,0
TXN20030584,2025-12-29T05:52:48,CUST101880,RU,2562,3263.92,RUB,transport,RU,POS,DEV-71870718,,3586,8372.14,0,0
TXN20030585,03.01.2026 06:20,CUST101880,RU,8014,6260.0,RUB,utility_payment,RU,ATM,DEV-52113111,,3591,6669.4,0,0
TXN20030586,2026-03-13T10:58:42,CUST101880,RU,1869,3819.37,RUB,transport,RU,POS,DEV-71870718,,3660,3819.37,0,0
TXN20030587,2026-03-28T05:09:51,CUST101880,RU,7874,7851.8,RUB,online_marketplace,RU,online,,RU,3675,3819.37,0,0
TXN20030588,2026-04-07T03:32:38,CUST101880,RU,3150,11734.86,RUB,utility_payment,RU,POS,DEV-71870718,,3685,5835.58,0,0
TXN20030589,2026-04-16T04:52:14,CUST101880,RU,8823,2832.63,RUB,utility_payment,RU,online,DEV-71870718,RU,3694,9793.33,0,0
TXN20030590,2026-05-03T07:52:03,CUST101880,RU,8088,4160.95,RUB,travel,RU,mobile_app,DEV-52113111,RU,3711,7283.74,0,0
TXN20030591,2026-06-19T03:22:52,CUST101880,RU,7266,7441.62,RUB,travel,RU,mobile_app,DEV-71870718,RU,3758,7441.62,0,0
TXN20030592,2026-06-20T10:01:22,CUST101880,RU,9423,1800.54,RUB,travel,RU,online,DEV-52113111,RU,3759,7441.62,0,0
TXN20030593,2026-07-01T09:04:24,CUST101880,RU,3610,8692.26,RUB,transport,RU,POS,DEV-71870718,,3770,4621.08,0,0
TXN20030594,2026-07-02T04:31:29,CUST101880,RU,6463,7730.81,RUB,transport,RU,POS,DEV-71870718,,3771,5978.14,0,0
TXN20030595,2026-07-06T09:19:20,CUST101880,RU,4362,1228.29,RUB,transport,RU,POS,DEV-52113111,,3775,6416.31,0,0
TXN20030596,2026-07-15T07:33:22,CUST101880,RU,7412,3425.61,RUB,online_marketplace,RU,online,DEV-52113111,RU,3784,5378.7,0,0
TXN20030597,2026-08-03T08:47:38,CUST101880,RU,8974,4543.35,RUB,transport,RU,POS,DEV-71870718,,3803,2326.95,0,0
TXN20030598,2025-11-19T03:37:35,CUST101881,RU,8700,1669.63,RUB,online_marketplace,RU,POS,DEV-99647547,,3040,1669.63,0,0
TXN20030599,2025-11-29T01:08:11,CUST101881,RU,8276,3306.76,RUB,gambling,RU,mobile_app,DEV-99647547,RU,3050,1669.63,0,0
TXN20030600,2025-12-13T04:52:02,CUST101881,RU,9970,1880.62,RUB,jewelry,RU,POS,,,3064,2488.19,0,0
TXN20030601,2026-01-28T02:36:29,CUST101881,RU,8067,3239.28,RUB,online_marketplace,RU,online,DEV-99647547,RU,3110,3239.28,0,0
TXN20030602,2026-02-07T07:04:57,CUST101881,RU,6005,N/A,RUB,jewelry,RU,mobile_app,DEV-99647547,RU,3120,3239.28,0,0
TXN20030603,2026-02-11T04:32:15,CUST101881,RU,4970,3289.77,RUB,entertainment,RU,online,DEV-99647547,RU,3124,2221.84,0,0
TXN20030604,2026-02-14T03:02:43,CUST101881,RU,9363,4202.9,RUB,entertainment,RU,POS,DEV-99647547,,3127,2577.82,0,0
TXN20030605,2026-02-17T06:43:07,CUST101881,RU,7739,4253.35,RUB,jewelry,RU,POS,DEV-99647547,,3130,2984.09,0,0
TXN20030606,2026-03-27T05:48:08,CUST101881,RU,4242,899.84,RUB,online_marketplace,RU,mobile_app,DEV-99647547,RU,3168,899.84,0,0
